"","type","modified","license","accessrights","bibliographiccitation","references","institutionid","collectionid","datasetid","institutioncode","collectioncode","datasetname","basisofrecord","dynamicproperties","occurrenceid","catalognumber","recordnumber","recordedby","individualcount","sex","lifestage","occurrencestatus","preparations","associatedsequences","othercatalognumbers","occurrenceremarks","organismid","previousidentifications","eventid","eventdate","startdayofyear","enddayofyear","year","month","day","verbatimeventdate","habitat","highergeography","continent","islandgroup","island","country","countrycode","stateprovince","county","locality","verbatimlocality","minimumelevationinmeters","maximumelevationinmeters","verbatimelevation","locationaccordingto","locationremarks","decimallatitude","decimallongitude","geodeticdatum","coordinateuncertaintyinmeters","verbatimcoordinates","verbatimlatitude","verbatimlongitude","verbatimcoordinatesystem","georeferencedby","georeferenceddate","georeferenceprotocol","georeferencesources","georeferenceverificationstatus","identificationqualifier","typestatus","identifiedby","dateidentified","identificationverificationstatus","identificationremarks","scientificname","higherclassification","kingdom","phylum","class","order","family","genus","subgenus","specificepithet","infraspecificepithet","taxonrank","scientificnameauthorship","nomenclaturalcode","lengthinmm","lengthtype","lengthunitsinferred","massing","underivedlifestage","underivedsex","dataset_citation","gbifdatasetid","gbifpublisherid","dataset_contact_email","dataset_contact","dataset_pubdate","lastindexed","migrator_version","hastissue","vntype","haslength","correctedlocality"
"1","PhysicalObject","2015-01-06","CCBY","","Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: 0a488928-bde1-441c-abef-4a3235bfac28. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","http://portal.vertnet.org/o/wam/mamm?id=0a488928-bde1-441c-abef-4a3235bfac28","","","","WAM","MAMM","","PreservedSpecimen","","0a488928-bde1-441c-abef-4a3235bfac28","M33093","","SUYANTO,A.",1,"","","present","","","","","","","","",NA,NA,NA,NA,NA,"","","| Indonesia | SOUTH SULAWESI |  |  |  |  |","Asia","","","Indonesia","ID","SOUTH SULAWESI","","pangkajene district; padang lampe","indonesia | south sulawesi | pangkajene district; padang lampe",NA,NA,"","","",-4.724904,119.609346,"not recorded (forced WGS84)",10000,"","","","","","","","","requires verification","","","","","","","Eonycteris spelaea","|  |  | Chiroptera | Pteropodidae | Eonycteris","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Eonycteris","","spelaea","","species","","ICZN",NA,"",NA,NA,"","","Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","7c93d290-6c8b-11de-8226-b8a03c50a862","b36f3505-f2d9-499f-a669-fa418a127b9d","OZCAM.CHAFC@gmail.com","OZCAM Webmaster","2015-01-06","2016-07-25","2015-01-05",0,"specimen",0,"pangkajene district; padang lampe"
"2050","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-225566. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-225566","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-225566","M-225566","2501","G. G. Musser",1,"female","","present","Fluid, Whole Body, With Skin","","","","","","","1975-02-05",36,36,1975,2,5,"1975-02-05","","Eurasia;Indonesia;Sulawesi;;;;;","Eurasia","","","Indonesia","","Sulawesi","","gunung kanino","eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; gunung kanino",1417,1417,"4650 ft","","",-1.2833,120.1333,"",NA,"","","","","","","","","","","","","","","","Thoopterus nigrescens","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Thoopterus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Thoopterus","","nigrescens","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"gunung kanino"
"2051","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-225568. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-225568","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-225568","M-225568","2511","G. G. Musser",1,"female","","present","Fluid, Whole Body, With Skin","","","","","","","1975-02-06",37,37,1975,2,6,"1975-02-06","","Eurasia;Indonesia;Sulawesi;;;;;","Eurasia","","","Indonesia","","Sulawesi","","gunung kanino","eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; gunung kanino",1417,1417,"4650 ft","","",-1.2833,120.1333,"",NA,"","","","","","","","","","","","","","","","Thoopterus nigrescens","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Thoopterus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Thoopterus","","nigrescens","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"gunung kanino"
"2052","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-225569. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-225569","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-225569","M-225569","2515","G. G. Musser",1,"male","","present","Fluid, Whole Body, With Skin","","","","","","","1975-02-07",38,38,1975,2,7,"1975-02-07","","Eurasia;Indonesia;Sulawesi;;;;;","Eurasia","","","Indonesia","","Sulawesi","","gunung kanino","eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; gunung kanino",1417,1417,"4650 ft","","",-1.2833,120.1333,"",NA,"","","","","","","","","","","","","","","","Thoopterus nigrescens","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Thoopterus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Thoopterus","","nigrescens","","species","","ICZN",NA,"",NA,NA,"","male","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"gunung kanino"
"2053","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-225571. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-225571","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-225571","M-225571","2514","G. G. Musser",1,"female","","present","Fluid, Whole Body, With Skin","","","","","","","1975-02-07",38,38,1975,2,7,"1975-02-07","","Eurasia;Indonesia;Sulawesi;;;;;","Eurasia","","","Indonesia","","Sulawesi","","gunung kanino","eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; gunung kanino",1417,1417,"4650 ft","","",-1.2833,120.1333,"",NA,"","","","","","","","","","","","","","","","Thoopterus nigrescens","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Thoopterus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Thoopterus","","nigrescens","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"gunung kanino"
"2054","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-225573. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-225573","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-225573","M-225573","2521","G. G. Musser",1,"female","","present","Fluid, Whole Body, With Skin","","","","","","","1975-02-09",40,40,1975,2,9,"1975-02-09","","Eurasia;Indonesia;Sulawesi;;;;;","Eurasia","","","Indonesia","","Sulawesi","","gunung kanino","eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; gunung kanino",1417,1417,"4650 ft","","",-1.2833,120.1333,"",NA,"","","","","","","","","","","","","","","","Thoopterus nigrescens","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Thoopterus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Thoopterus","","nigrescens","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"gunung kanino"
"2055","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-225575. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-225575","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-225575","M-225575","2528","G. G. Musser",1,"male","","present","Fluid, Whole Body, With Skin","","","","","","","1975-02-11",42,42,1975,2,11,"1975-02-11","","Eurasia;Indonesia;Sulawesi;;;;;","Eurasia","","","Indonesia","","Sulawesi","","gunung kanino","eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; gunung kanino",1417,1417,"4650 ft","","",-1.2833,120.1333,"",NA,"","","","","","","","","","","","","","","","Thoopterus nigrescens","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Thoopterus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Thoopterus","","nigrescens","","species","","ICZN",NA,"",NA,NA,"","male","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"gunung kanino"
"2056","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-225578. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-225578","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-225578","M-225578","2601","G. G. Musser",1,"female","","present","Fluid, Whole Body, With Skin","","","","","","","1975-03-05",64,64,1975,3,5,"1975-03-05","","Eurasia;Indonesia;Sulawesi;;;;;","Eurasia","","","Indonesia","","Sulawesi","","gunung nokilalaki","eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; gunung nokilalaki",1737,1737,"5700 ft","","",-1.2167,120.1333,"",NA,"","","","","","","","","","","","","","","","Rousettus celebensis","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Rousettus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Rousettus","","celebensis","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"gunung nokilalaki"
"2057","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-225580. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-225580","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-225580","M-225580","2751","G. G. Musser",1,"male","","present","Fluid, Whole Body, With Skin","","","","","","","1975-03-28",87,87,1975,3,28,"1975-03-28","","Eurasia;Indonesia;Sulawesi;;;;;","Eurasia","","","Indonesia","","Sulawesi","","gunung nokilalaki","eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; gunung nokilalaki",1737,1737,"5700 ft","","",-1.2167,120.1333,"",NA,"","","","","","","","","","","","","","","","Thoopterus nigrescens","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Thoopterus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Thoopterus","","nigrescens","","species","","ICZN",NA,"",NA,NA,"","male","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"gunung nokilalaki"
"2058","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-225581. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-225581","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-225581","M-225581","2755","G. G. Musser",1,"female","","present","Fluid, Whole Body, With Skin","","","","","","","1975-03-29",88,88,1975,3,29,"1975-03-29","","Eurasia;Indonesia;Sulawesi;;;;;","Eurasia","","","Indonesia","","Sulawesi","","gunung nokilalaki","eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; gunung nokilalaki",1737,1737,"5700 ft","","",-1.2167,120.1333,"",NA,"","","","","","","","","","","","","","","","Thoopterus nigrescens","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Thoopterus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Thoopterus","","nigrescens","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"gunung nokilalaki"
"2059","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-225582. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-225582","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-225582","M-225582","2756","G. G. Musser",1,"female","","present","Fluid, Whole Body, With Skin","","","","","","","1975-03-29",88,88,1975,3,29,"1975-03-29","","Eurasia;Indonesia;Sulawesi;;;;;","Eurasia","","","Indonesia","","Sulawesi","","gunung nokilalaki","eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; gunung nokilalaki",1737,1737,"5700 ft","","",-1.2167,120.1333,"",NA,"","","","","","","","","","","","","","","","Thoopterus nigrescens","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Thoopterus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Thoopterus","","nigrescens","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"gunung nokilalaki"
"2060","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-225583. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-225583","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-225583","M-225583","2770","G. G. Musser",1,"male","","present","Fluid, Whole Body, With Skin","","","","","","","1975-03-31",90,90,1975,3,31,"1975-03-31","","Eurasia;Indonesia;Sulawesi;;;;;","Eurasia","","","Indonesia","","Sulawesi","","gunung nokilalaki","eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; gunung nokilalaki",1737,1737,"5700 ft","","",-1.2167,120.1333,"",NA,"","","","","","","","","","","","","","","","Thoopterus nigrescens","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Thoopterus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Thoopterus","","nigrescens","","species","","ICZN",NA,"",NA,NA,"","male","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"gunung nokilalaki"
"2061","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-225585. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-225585","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-225585","M-225585","2772","G. G. Musser",1,"female","","present","Fluid, Whole Body, With Skin","","","","","","","1975-03-31",90,90,1975,3,31,"1975-03-31","","Eurasia;Indonesia;Sulawesi;;;;;","Eurasia","","","Indonesia","","Sulawesi","","gunung nokilalaki","eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; gunung nokilalaki",1737,1737,"5700 ft","","",-1.2167,120.1333,"",NA,"","","","","","","","","","","","","","","","Thoopterus nigrescens","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Thoopterus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Thoopterus","","nigrescens","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"gunung nokilalaki"
"2062","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-225589. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-225589","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-225589","M-225589","2784","G. G. Musser",1,"female","","present","Fluid, Whole Body, With Skin","","","","","","","1975-04-01",91,91,1975,4,1,"1975-04-01","","Eurasia;Indonesia;Sulawesi;;;;;","Eurasia","","","Indonesia","","Sulawesi","","gunung nokilalaki","eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; gunung nokilalaki",1737,1737,"5700 ft","","",-1.2167,120.1333,"",NA,"","","","","","","","","","","","","","","","Thoopterus nigrescens","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Thoopterus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Thoopterus","","nigrescens","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"gunung nokilalaki"
"2063","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-225597. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-225597","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-225597","M-225597","2560","G. G. Musser",1,"female","","present","Fluid, Skull, Body with Skull Removed, Cranium and Mandible, With Skin, Not Mounted","","","","","","","1975-02-25",56,56,1975,2,25,"1975-02-25","","Eurasia;Indonesia;Sulawesi;;;;;","Eurasia","","","Indonesia","","Sulawesi","","gunung nokilalaki","eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; gunung nokilalaki",1753,1753,"5750 ft","","",-1.2167,120.1333,"",NA,"","","","","","","","","","","","","","","","Thoopterus nigrescens","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Thoopterus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Thoopterus","","nigrescens","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"gunung nokilalaki"
"2064","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-225598. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-225598","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-225598","M-225598","2562","G. G. Musser",1,"female","","present","Fluid, Whole Body, With Skin","","","","","","","1975-02-26",57,57,1975,2,26,"1975-02-26","","Eurasia;Indonesia;Sulawesi;;;;;","Eurasia","","","Indonesia","","Sulawesi","","gunung nokilalaki","eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; gunung nokilalaki",1753,1753,"5750 ft","","",-1.2167,120.1333,"",NA,"","","","","","","","","","","","","","","","Thoopterus nigrescens","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Thoopterus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Thoopterus","","nigrescens","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"gunung nokilalaki"
